5.800000 982.100000 64.700000 1
5.900000 982.100000 64.500000 1
6.100000 982.100000 64.200000 1
6.000000 982.200000 63.600000 1
6.200000 982.200000 64.100000 1
6.200000 982.200000 64.400000 1
6.100000 982.200000 64.100000 1
6.200000 982.300000 64.500000 1
6.000000 982.300000 64.700000 1
6.300000 982.300000 65.900000 1
6.000000 982.400000 65.500000 1
6.200000 982.500000 67.900000 1
6.400000 982.600000 66.000000 1
5.800000 982.600000 71.100000 1
6.100000 982.600000 70.800000 1
6.500000 982.500000 68.700000 1
6.400000 982.500000 69.100000 1
6.100000 982.500000 71.300000 1
6.900000 982.400000 70.800000 1
7.500000 982.300000 69.300000 1
7.300000 982.400000 66.700000 1
7.600000 982.300000 67.600000 1
8.300000 982.300000 62.400000 1
8.900000 982.200000 58.300000 1
9.300000 982.200000 55.700000 1
9.300000 982.200000 54.900000 1
9.300000 982.100000 54.500000 1
9.400000 982.200000 55.400000 1
9.300000 982.200000 54.700000 1
9.700000 982.200000 54.700000 1
9.700000 982.300000 52.800000 1
9.800000 982.300000 56.600000 1
10.000000 982.200000 52.400000 1
10.600000 982.200000 54.700000 1
10.800000 982.300000 50.900000 1
10.800000 982.300000 48.800000 1
11.000000 982.300000 54.800000 1
11.000000 982.300000 52.800000 1
11.000000 982.300000 52.200000 1
11.200000 982.300000 49.900000 1
10.700000 982.300000 53.900000 1
12.000000 982.300000 50.800000 1
12.400000 982.200000 51.500000 1
11.700000 982.200000 50.100000 1
12.400000 982.200000 48.000000 1
11.900000 982.200000 47.400000 1
12.500000 982.100000 47.700000 1
11.900000 982.200000 46.500000 1
12.200000 982.100000 43.500000 1
12.300000 982.100000 42.600000 1
12.600000 982.000000 41.300000 1
12.400000 982.000000 39.300000 1
12.800000 981.900000 39.700000 1
12.100000 982.000000 37.400000 1
12.400000 981.900000 37.300000 1
13.400000 981.800000 37.200000 1
13.200000 981.800000 38.100000 1
13.300000 981.700000 37.300000 1
13.600000 981.600000 36.200000 1
14.200000 981.400000 35.700000 1
13.600000 981.300000 35.400000 1
14.300000 981.200000 34.400000 1
14.600000 981.200000 34.800000 1
14.300000 981.100000 31.800000 1
14.300000 981.100000 32.300000 1
14.800000 981.000000 32.300000 1
15.600000 980.900000 31.100000 1
15.500000 980.900000 32.800000 1
14.200000 980.900000 30.200000 1
15.400000 980.800000 32.200000 1
15.500000 980.700000 31.700000 1
15.300000 980.600000 31.200000 1
14.100000 980.900000 33.600000 1
16.100000 980.400000 30.000000 1
15.800000 981.200000 39.900000 1
15.200000 981.100000 41.200000 1
15.500000 980.100000 29.700000 1
15.700000 980.900000 39.100000 1
14.800000 981.000000 40.400000 1
13.600000 981.000000 39.800000 1
15.000000 980.700000 38.000000 1
14.700000 980.600000 36.100000 1
14.400000 980.600000 35.300000 1
14.500000 980.600000 35.900000 1
14.300000 980.600000 36.800000 1
14.700000 980.500000 36.300000 1
14.800000 980.600000 38.100000 1
15.100000 980.600000 37.100000 1
15.200000 980.600000 38.800000 1
15.200000 980.500000 38.000000 1
15.500000 980.400000 36.900000 1
15.700000 979.700000 28.400000 1
16.300000 979.800000 28.400000 1
17.000000 980.500000 35.600000 1
15.900000 980.700000 37.300000 1
15.900000 980.500000 34.400000 1
16.700000 979.900000 29.200000 1
17.300000 979.700000 28.100000 1
17.200000 979.700000 28.800000 1
17.400000 979.600000 29.900000 1
18.000000 979.600000 31.000000 1
17.000000 980.400000 35.700000 1
16.100000 979.600000 28.100000 1
16.300000 979.600000 29.500000 1
17.100000 980.200000 36.500000 1
17.000000 979.600000 28.900000 1
17.200000 979.500000 28.400000 1
16.800000 979.600000 31.800000 1
15.400000 979.800000 40.900000 1
15.300000 979.900000 41.300000 1
14.900000 979.900000 41.200000 1
15.300000 979.800000 41.600000 1
15.200000 979.900000 42.500000 1
14.900000 979.900000 42.800000 1
14.600000 979.800000 42.500000 1
14.900000 979.900000 42.700000 1
14.400000 979.900000 42.300000 1
14.600000 980.000000 44.000000 1
14.800000 979.900000 43.600000 1
14.400000 980.000000 43.200000 1
14.500000 980.000000 44.300000 1
14.500000 980.000000 43.400000 1
14.200000 980.200000 44.100000 1
14.000000 980.200000 43.500000 1
14.100000 980.200000 46.100000 1
13.800000 980.200000 45.600000 1
13.600000 980.200000 45.000000 1
13.100000 980.200000 45.400000 1
13.300000 980.100000 45.000000 1
13.400000 980.100000 45.800000 1
13.300000 980.100000 45.300000 1
13.300000 980.300000 45.300000 1
13.200000 980.300000 45.900000 1
12.800000 980.400000 46.100000 1
12.700000 980.500000 46.700000 1
12.300000 980.500000 47.400000 1
12.300000 980.600000 47.400000 1
12.300000 980.400000 47.700000 1
12.100000 980.500000 48.300000 1
11.800000 980.700000 48.800000 1
11.600000 980.600000 48.900000 1
11.300000 980.700000 49.700000 1
11.100000 980.700000 50.000000 1
11.100000 980.700000 49.900000 1
10.900000 980.800000 50.700000 1
10.700000 980.600000 50.400000 1
10.600000 980.900000 52.200000 1
10.800000 980.800000 51.300000 1
10.700000 980.900000 51.800000 1
10.400000 981.000000 52.200000 1
10.400000 980.900000 52.000000 1
10.400000 981.200000 53.100000 1
10.300000 981.200000 52.600000 1
10.200000 981.300000 52.800000 1
10.200000 981.400000 52.400000 1
10.300000 981.400000 53.500000 1
8.600000 980.000000 71.800000 1
8.300000 979.900000 72.900000 1
8.300000 979.900000 72.700000 1
7.900000 979.900000 74.900000 1
7.800000 979.800000 75.600000 1
8.100000 979.700000 74.100000 1
7.900000 979.700000 74.500000 1
7.900000 979.600000 74.500000 1
7.900000 979.600000 75.500000 1
7.900000 979.600000 73.500000 1
8.000000 979.500000 71.400000 1
7.800000 979.500000 74.400000 1
8.100000 979.500000 71.700000 1
8.400000 979.400000 69.500000 1
8.400000 979.400000 69.500000 1
8.200000 979.300000 70.900000 1
8.100000 979.400000 72.000000 1
8.000000 979.300000 73.300000 1
7.500000 979.200000 75.900000 1
7.600000 979.300000 75.400000 1
8.200000 979.200000 71.100000 1
8.200000 979.200000 71.900000 1
7.800000 979.200000 73.700000 1
8.000000 979.100000 72.200000 1
8.400000 979.200000 70.700000 1
8.500000 979.100000 70.000000 1
8.000000 979.200000 71.400000 1
7.800000 979.200000 73.100000 1
8.300000 979.200000 70.400000 1
8.400000 979.200000 69.900000 1
7.800000 979.200000 71.700000 1
8.100000 979.200000 71.000000 1
7.900000 979.200000 71.600000 1
7.800000 979.200000 71.600000 1
7.600000 979.200000 74.100000 1
7.900000 979.100000 71.600000 1
7.700000 979.000000 73.700000 1
8.000000 979.000000 70.400000 1
8.100000 979.000000 70.500000 1
8.100000 979.100000 69.100000 1
8.100000 979.000000 69.800000 1
8.300000 979.000000 69.500000 1
8.200000 979.000000 70.100000 1
8.200000 979.000000 70.100000 1
8.200000 978.900000 70.500000 1
8.200000 978.900000 69.900000 1
8.100000 978.900000 70.600000 1
7.800000 978.900000 71.800000 1
7.400000 979.000000 74.000000 1
7.200000 979.000000 74.000000 1
7.100000 978.900000 75.600000 1
7.100000 978.900000 75.300000 1
7.400000 979.000000 73.500000 1
7.800000 979.100000 71.400000 1
7.900000 979.100000 70.900000 1
8.100000 979.000000 70.400000 1
7.900000 979.000000 70.900000 1
8.100000 979.000000 69.900000 1
7.700000 979.000000 72.300000 1
7.800000 979.100000 72.100000 1
7.800000 979.200000 72.400000 1
8.100000 979.100000 69.300000 1
8.500000 979.000000 68.200000 1
8.200000 979.100000 68.300000 1
8.500000 979.200000 68.100000 1
8.800000 979.200000 66.100000 1
8.500000 979.200000 66.900000 1
8.300000 979.200000 69.200000 1
8.000000 979.300000 70.400000 1
8.600000 979.200000 67.000000 1
9.100000 979.200000 66.900000 1
8.800000 979.100000 64.900000 1
8.900000 979.100000 65.100000 1
7.800000 979.200000 71.200000 1
8.200000 979.200000 70.000000 1
9.100000 979.100000 64.400000 1
9.100000 979.100000 64.200000 1
9.100000 978.900000 65.300000 1
9.400000 978.900000 63.000000 1
9.500000 978.900000 61.500000 1
9.500000 978.900000 62.000000 1
9.700000 978.800000 62.400000 1
9.700000 978.600000 60.600000 1
9.800000 978.400000 58.400000 1
9.900000 978.200000 57.200000 1
10.000000 978.300000 59.600000 1
10.100000 978.100000 58.200000 1
10.600000 978.100000 57.200000 1
10.900000 977.900000 56.900000 1
10.500000 977.900000 55.300000 1
11.100000 977.600000 53.900000 1
11.200000 977.500000 52.900000 1
11.500000 977.300000 55.700000 1
11.600000 978.000000 57.900000 1
12.000000 977.500000 55.200000 1
12.600000 977.300000 51.500000 1
12.600000 977.600000 51.800000 1
12.700000 977.600000 53.000000 1
12.600000 977.400000 51.500000 1
12.100000 977.700000 51.100000 1
11.900000 977.600000 53.200000 1
11.700000 977.700000 52.400000 1
12.300000 977.500000 52.100000 1
13.100000 977.000000 47.300000 1
12.300000 977.500000 50.200000 1
12.700000 977.400000 53.300000 1
12.900000 977.200000 47.500000 1
12.500000 977.300000 45.600000 1
12.900000 976.900000 42.400000 1
13.300000 977.100000 42.800000 1
13.700000 977.200000 43.500000 1
13.000000 977.300000 42.900000 1
13.800000 976.600000 38.500000 1
14.200000 976.400000 37.800000 1
14.600000 976.600000 36.200000 1
14.000000 976.700000 37.800000 1
14.200000 976.300000 36.100000 1
15.100000 976.600000 37.400000 1
14.800000 976.300000 36.200000 1
15.300000 976.100000 33.800000 1
15.300000 976.100000 32.500000 1
16.100000 976.000000 31.400000 1
15.400000 976.000000 30.600000 1
15.800000 975.800000 30.700000 1
14.700000 976.100000 33.200000 1
15.200000 975.600000 31.100000 1
16.200000 975.800000 32.200000 1
16.600000 975.600000 29.200000 1
16.800000 975.600000 30.300000 1
15.600000 976.000000 32.700000 1
17.100000 975.500000 29.200000 1
15.500000 975.700000 32.700000 1
15.500000 975.900000 34.300000 1
14.700000 976.100000 35.800000 1
15.700000 975.700000 35.100000 1
16.200000 975.800000 34.600000 1
16.400000 975.700000 34.200000 1
16.600000 975.400000 30.600000 1
16.100000 975.600000 32.600000 1
16.400000 975.400000 30.800000 1
16.500000 975.500000 31.300000 1
16.600000 975.600000 31.200000 1
15.900000 975.300000 29.200000 1
16.300000 975.700000 32.700000 1
16.800000 975.500000 30.500000 1
16.400000 975.600000 31.000000 1
16.800000 975.400000 29.200000 1
16.900000 975.400000 31.100000 1
16.400000 975.200000 27.500000 1
16.500000 975.500000 30.800000 1
16.100000 975.400000 30.500000 1
16.700000 975.100000 28.000000 1
17.000000 975.200000 28.100000 1
16.800000 975.300000 28.000000 1
17.000000 975.500000 31.600000 1
16.800000 975.800000 35.000000 1
17.000000 975.400000 32.900000 1
16.800000 975.200000 31.000000 1
17.000000 975.100000 30.800000 1
17.000000 975.400000 34.100000 1
16.400000 974.900000 30.200000 1
17.000000 975.200000 32.900000 1
16.700000 974.900000 30.300000 1
17.100000 975.000000 32.000000 1
15.900000 975.100000 34.100000 1
16.500000 974.500000 30.000000 1
17.400000 974.600000 31.700000 1
16.400000 975.100000 36.900000 1
15.600000 974.900000 35.500000 1
16.000000 974.900000 33.900000 1
16.100000 974.900000 34.800000 1
16.300000 975.100000 36.000000 1
16.000000 975.000000 36.000000 1
16.100000 974.900000 35.100000 1
15.800000 975.100000 39.600000 1
15.400000 975.000000 38.800000 1
15.300000 975.100000 38.800000 1
15.600000 975.000000 37.500000 1
15.900000 975.100000 38.000000 1
15.500000 975.300000 39.200000 1
15.400000 975.300000 39.800000 1
15.300000 975.200000 40.500000 1
15.200000 975.100000 41.400000 1
15.200000 975.200000 40.400000 1
15.100000 975.200000 41.200000 1
15.000000 975.200000 40.900000 1
14.700000 975.300000 42.500000 1
14.500000 975.300000 41.500000 1
14.500000 975.400000 42.100000 1
14.600000 975.500000 42.200000 1
14.500000 975.500000 42.900000 1
14.600000 975.400000 42.500000 1
14.800000 975.400000 43.400000 1
14.500000 975.400000 42.900000 1
14.600000 975.500000 42.800000 1
14.400000 975.500000 43.700000 1
14.400000 975.500000 44.200000 1
14.400000 975.500000 43.800000 1
14.300000 975.500000 43.900000 1
14.400000 975.600000 43.500000 1
14.400000 975.600000 43.800000 1
14.100000 975.700000 44.700000 1
14.100000 975.800000 45.900000 1
13.800000 975.700000 46.300000 1
13.700000 975.700000 45.500000 1
13.600000 975.700000 45.400000 1
13.700000 975.700000 45.700000 1
13.600000 975.800000 46.100000 1
13.400000 975.800000 45.200000 1
13.300000 975.900000 45.500000 1
13.100000 975.900000 45.600000 1
13.100000 976.000000 45.300000 1
12.900000 976.000000 46.400000 1
12.700000 976.000000 46.200000 1
12.700000 976.100000 46.900000 1
12.600000 976.200000 47.000000 1
12.600000 976.300000 48.000000 1
12.500000 976.200000 46.800000 1
12.400000 976.300000 46.800000 1
12.300000 976.400000 47.200000 1
12.100000 976.500000 47.400000 1
12.000000 976.600000 48.900000 1
12.000000 976.700000 48.600000 1
11.700000 976.900000 49.000000 1
11.800000 977.000000 48.700000 1
11.700000 977.100000 49.200000 1
11.600000 977.100000 49.500000 1
11.500000 977.100000 50.100000 1
11.500000 977.100000 49.500000 1
11.400000 977.200000 50.200000 1
11.300000 977.200000 49.900000 1
11.300000 977.300000 49.200000 1
11.500000 977.300000 49.000000 1
11.400000 977.300000 49.300000 1
11.400000 977.300000 49.600000 1
11.300000 977.300000 50.000000 1
11.400000 977.400000 49.700000 1
11.300000 977.500000 50.000000 1
11.400000 977.500000 50.000000 1
11.300000 977.400000 50.600000 1
11.100000 977.500000 50.900000 1
11.200000 977.500000 51.100000 1
11.100000 977.400000 51.500000 1
11.000000 977.500000 52.300000 1
11.100000 977.500000 52.000000 1
10.800000 977.500000 52.000000 1
10.900000 977.500000 53.800000 1
10.100000 977.600000 57.600000 1
9.900000 977.600000 59.000000 1
10.200000 977.500000 58.400000 1
10.000000 977.500000 59.300000 1
9.900000 977.600000 60.000000 1
10.100000 977.400000 57.300000 1
10.000000 977.500000 55.700000 1
10.300000 977.500000 56.000000 1
9.900000 977.400000 58.800000 1
10.000000 977.400000 58.500000 1
9.800000 977.500000 58.600000 1
9.600000 977.600000 59.600000 1
9.400000 977.500000 61.400000 1
9.400000 977.500000 61.100000 1
9.400000 977.400000 61.900000 1
9.200000 977.400000 60.600000 1
9.600000 977.500000 60.700000 1
9.300000 977.500000 61.200000 1
9.600000 977.400000 58.600000 1
9.000000 977.500000 60.800000 1
9.300000 977.400000 61.500000 1
8.700000 977.400000 63.800000 1
8.700000 977.400000 64.900000 1
8.800000 977.300000 64.000000 1
9.000000 977.300000 62.700000 1
9.000000 977.300000 62.900000 1
8.400000 977.300000 64.100000 1
8.300000 977.400000 65.500000 1
8.300000 977.300000 65.700000 1
8.300000 977.200000 64.500000 1
8.400000 977.300000 65.000000 1
8.400000 977.100000 63.900000 1
8.300000 977.000000 65.000000 1
8.200000 977.000000 65.700000 1
8.100000 977.000000 67.100000 1
8.200000 976.900000 65.600000 1
7.900000 976.900000 66.700000 1
8.200000 976.900000 65.100000 1
7.800000 976.800000 64.800000 1
7.900000 976.700000 64.000000 1
7.800000 976.500000 65.100000 1
8.000000 976.600000 63.400000 1
7.900000 976.600000 63.700000 1
7.700000 976.500000 65.400000 1
7.700000 976.500000 64.700000 1
7.700000 976.400000 64.800000 1
8.000000 976.200000 60.200000 1
8.300000 976.300000 57.400000 1
8.000000 976.300000 58.200000 1
7.800000 976.000000 62.900000 1
7.700000 976.000000 63.600000 1
7.500000 976.100000 63.500000 1
7.300000 975.900000 64.700000 1
6.900000 975.800000 66.400000 1
7.100000 975.800000 64.600000 1
7.100000 975.700000 64.700000 1
7.100000 975.700000 64.500000 1
7.200000 975.700000 61.000000 1
7.500000 975.600000 55.600000 1
6.900000 975.600000 62.800000 1
7.100000 975.500000 61.200000 1
7.900000 975.400000 49.200000 1
7.800000 975.400000 52.700000 1
7.300000 975.300000 56.000000 1
7.700000 975.200000 48.800000 1
7.200000 975.300000 57.500000 1
6.700000 975.300000 59.800000 1
7.200000 975.200000 55.700000 1
7.100000 975.200000 54.600000 1
7.800000 975.100000 47.600000 1
8.000000 975.200000 45.300000 1
6.700000 975.300000 58.700000 1
7.300000 975.200000 49.400000 1
7.200000 975.100000 46.700000 1
7.700000 975.000000 45.200000 1
7.500000 975.100000 46.200000 1
7.500000 975.200000 46.300000 1
7.500000 975.200000 46.400000 1
7.500000 975.100000 45.400000 1
7.500000 975.000000 46.000000 1
7.500000 974.900000 46.400000 1
7.500000 975.000000 46.700000 1
7.500000 975.000000 46.300000 1
7.600000 975.200000 45.400000 1
7.500000 975.200000 45.100000 1
7.800000 975.200000 45.200000 1
7.700000 975.200000 44.900000 1
7.700000 975.100000 44.800000 1
7.500000 975.000000 45.300000 1
7.800000 975.200000 45.000000 1
7.100000 975.200000 48.100000 1
6.900000 975.000000 52.100000 1
7.400000 975.000000 48.000000 1
7.600000 975.100000 46.800000 1
7.200000 975.300000 50.300000 1
6.700000 975.300000 51.700000 1
7.500000 975.400000 47.400000 1
7.400000 975.300000 47.800000 1
7.400000 975.200000 47.000000 1
7.700000 975.300000 47.000000 1
7.700000 975.300000 47.100000 1
7.800000 975.200000 47.200000 1
8.200000 975.100000 45.500000 1
8.500000 975.000000 44.500000 1
8.400000 975.000000 45.000000 1
8.300000 975.000000 45.000000 1
8.600000 974.900000 44.400000 1
8.700000 974.900000 45.200000 1
8.900000 974.800000 45.400000 1
8.800000 974.700000 44.500000 1
9.000000 974.400000 44.100000 1
9.000000 974.400000 44.100000 1
9.100000 974.300000 44.600000 1
9.100000 974.400000 44.200000 1
9.400000 974.400000 44.600000 1
9.300000 974.400000 45.000000 1
9.300000 974.500000 45.800000 1
9.800000 974.200000 44.700000 1
10.100000 974.100000 42.800000 1
10.600000 974.000000 42.000000 1
10.600000 973.900000 41.200000 1
10.800000 973.700000 39.600000 1
11.200000 973.800000 40.000000 1
11.200000 973.700000 41.100000 1
11.100000 973.700000 38.600000 1
11.200000 973.600000 39.400000 1
11.200000 973.500000 38.800000 1
10.600000 973.600000 40.200000 1
11.300000 973.300000 42.000000 1
11.600000 973.400000 41.400000 1
11.200000 973.400000 43.500000 1
11.200000 973.200000 42.500000 1
12.600000 973.100000 40.400000 1
12.200000 973.300000 43.700000 1
11.200000 973.600000 45.200000 1
11.000000 973.800000 47.900000 1
11.600000 973.300000 43.600000 1
12.300000 973.300000 42.200000 1
12.600000 973.200000 41.300000 1
13.100000 972.900000 42.100000 1
13.300000 973.100000 38.400000 1
13.000000 973.000000 39.200000 1
13.800000 972.900000 37.500000 1
14.600000 972.800000 34.800000 1
13.800000 972.900000 33.700000 1
14.200000 972.700000 32.500000 1
14.600000 972.500000 29.900000 1
14.600000 972.400000 27.200000 1
15.200000 972.500000 27.900000 1
16.000000 972.500000 28.300000 1
15.200000 972.500000 27.200000 1
15.700000 972.500000 28.000000 1
15.700000 972.500000 26.600000 1
15.000000 972.700000 28.800000 1
16.200000 972.700000 29.700000 1
15.900000 972.700000 28.000000 1
15.500000 972.700000 29.300000 1
16.500000 972.700000 27.300000 1
16.000000 972.700000 27.900000 1
16.600000 972.600000 28.400000 1
16.500000 972.700000 28.800000 1
15.700000 972.600000 27.300000 1
15.600000 972.500000 27.600000 1
15.500000 972.300000 26.900000 1
17.100000 972.100000 25.400000 1
16.800000 972.100000 24.900000 1
17.200000 972.000000 26.400000 1
17.600000 972.000000 24.800000 1
18.000000 971.600000 22.600000 1
18.000000 971.500000 22.800000 1
18.600000 971.600000 21.100000 1
18.600000 971.400000 21.700000 1
18.000000 971.400000 20.700000 1
18.700000 971.400000 22.200000 1
18.600000 971.300000 20.200000 1
18.400000 971.300000 21.500000 1
18.100000 971.000000 21.600000 1
18.700000 971.500000 25.500000 1
18.700000 971.400000 22.600000 1
19.400000 971.200000 24.500000 1
17.900000 971.400000 22.400000 1
18.300000 971.300000 26.700000 1
18.300000 971.200000 21.400000 1
18.600000 971.200000 22.500000 1
18.600000 971.200000 24.400000 1
18.900000 971.100000 23.800000 1
19.500000 970.800000 21.900000 1
19.400000 970.900000 21.800000 1
19.400000 970.900000 23.400000 1
19.600000 970.800000 21.300000 1
19.200000 970.900000 23.000000 1
18.900000 971.000000 21.700000 1
19.300000 970.800000 23.000000 1
19.800000 971.200000 26.400000 1
18.500000 971.400000 27.000000 1
19.000000 971.100000 22.400000 1
19.300000 971.000000 23.100000 1
18.900000 971.200000 23.200000 1
18.900000 971.300000 25.200000 1
18.300000 971.400000 27.100000 1
18.200000 971.400000 26.500000 1
17.800000 971.400000 27.900000 1
17.400000 971.400000 27.400000 1
17.400000 971.600000 29.200000 1
17.400000 971.500000 30.000000 1
17.200000 971.600000 29.500000 1
16.800000 971.800000 33.800000 1
15.900000 971.800000 32.500000 1
16.200000 971.800000 32.400000 1
16.100000 971.600000 31.800000 1
16.900000 971.400000 31.500000 1
17.000000 971.300000 30.000000 1
17.000000 971.400000 30.700000 1
16.700000 971.400000 31.100000 1
16.700000 971.700000 32.100000 1
16.500000 971.800000 35.100000 1
16.000000 971.900000 36.200000 1
15.300000 972.000000 37.000000 1
15.600000 972.100000 36.900000 1
15.300000 972.000000 38.800000 1
15.200000 972.000000 37.900000 1
15.500000 972.000000 38.500000 1
15.400000 972.000000 38.700000 1
15.600000 971.900000 38.500000 1
15.200000 972.000000 38.800000 1
15.100000 972.000000 39.100000 1
15.200000 972.000000 38.700000 1
14.900000 972.100000 39.700000 1
14.800000 972.100000 38.900000 1
15.300000 971.800000 36.300000 1
15.600000 971.700000 36.500000 1
15.700000 971.900000 35.900000 1
15.200000 972.100000 37.500000 1
15.100000 972.400000 40.000000 1
14.500000 972.300000 41.600000 1
14.600000 972.500000 41.600000 1
14.300000 972.500000 42.000000 1
14.100000 972.500000 42.700000 1
14.000000 972.600000 42.300000 1
13.800000 972.700000 42.900000 1
13.500000 972.800000 44.300000 1
13.400000 973.000000 44.900000 1
13.200000 973.000000 44.500000 1
13.000000 973.100000 44.600000 1
12.800000 973.000000 45.400000 1
12.600000 973.200000 45.700000 1
12.500000 973.100000 46.400000 1
12.200000 973.200000 45.800000 1
12.400000 973.200000 46.300000 1
12.400000 973.200000 46.200000 1
12.300000 973.400000 46.700000 1
12.300000 973.400000 46.700000 1
12.300000 973.500000 46.700000 1
12.000000 973.600000 47.000000 1
12.000000 973.600000 47.200000 1
11.900000 973.700000 46.900000 1
11.700000 973.700000 47.400000 1
11.700000 973.700000 48.200000 1
11.600000 973.800000 48.500000 1
11.500000 973.800000 48.800000 1
11.500000 973.800000 49.100000 1
11.600000 973.800000 49.400000 1
11.400000 974.000000 49.200000 1
11.200000 973.900000 49.800000 1
11.300000 974.200000 50.500000 1
11.300000 974.100000 49.000000 1
11.300000 974.300000 52.100000 1
11.100000 974.600000 51.000000 1
11.200000 974.600000 51.000000 1
11.000000 974.700000 50.700000 1
10.900000 974.600000 51.100000 1
10.900000 974.700000 51.000000 1
10.900000 974.900000 51.500000 1
10.800000 974.800000 51.200000 1
10.900000 974.800000 51.400000 1
11.000000 974.900000 51.500000 1
10.500000 975.000000 51.800000 1
10.700000 975.000000 51.900000 1
10.500000 975.100000 51.000000 1
10.400000 975.100000 52.000000 1
10.500000 975.000000 51.700000 1
10.300000 975.200000 52.800000 1
10.400000 975.200000 52.100000 1
10.300000 975.100000 52.100000 1
10.300000 975.200000 52.000000 1
10.500000 975.200000 52.000000 1
10.000000 975.200000 52.200000 1
10.100000 975.400000 52.200000 1
10.200000 975.400000 52.000000 1
10.000000 975.500000 52.800000 1
10.200000 975.500000 52.400000 1
10.100000 975.600000 52.100000 1
10.000000 975.600000 52.700000 1
10.000000 975.600000 52.900000 1
9.800000 975.600000 54.300000 1
9.700000 975.600000 54.000000 1
9.700000 975.600000 54.400000 1
9.600000 975.600000 54.800000 1
9.700000 975.700000 55.000000 1
9.800000 975.700000 53.300000 1
10.000000 981.500000 87.300000 2
10.300000 981.600000 81.500000 2
10.600000 981.700000 82.000000 2
10.400000 981.600000 83.200000 2
10.400000 981.600000 84.100000 2
9.800000 981.500000 86.500000 2
10.400000 981.600000 84.300000 2
10.200000 981.400000 85.200000 2
10.000000 981.300000 86.000000 2
10.300000 981.400000 82.800000 2
10.500000 981.400000 81.800000 2
10.400000 981.600000 82.000000 2
10.500000 981.700000 78.300000 2
10.400000 981.700000 81.100000 2
10.400000 981.800000 81.000000 2
10.300000 981.700000 79.400000 2
10.800000 981.800000 75.600000 2
10.300000 981.800000 82.700000 2
9.800000 981.800000 82.500000 2
10.400000 981.900000 76.400000 2
10.700000 982.100000 74.900000 2
10.700000 982.000000 74.500000 2
10.400000 981.700000 77.400000 2
10.700000 981.900000 71.200000 2
10.900000 982.000000 69.000000 2
11.100000 982.100000 68.100000 2
11.000000 982.000000 72.500000 2
10.800000 982.000000 75.700000 2
10.800000 982.100000 71.800000 2
11.400000 982.100000 64.700000 2
11.600000 982.100000 61.800000 2
11.800000 982.200000 61.000000 2
11.700000 982.100000 60.300000 2
11.700000 982.200000 61.600000 2
11.700000 982.100000 63.500000 2
11.800000 982.100000 60.700000 2
11.800000 982.300000 61.300000 2
11.800000 982.500000 60.200000 2
11.800000 982.700000 60.600000 2
11.700000 982.500000 60.600000 2
11.600000 982.300000 59.800000 2
11.700000 982.500000 60.900000 2
11.800000 982.500000 60.400000 2
11.700000 982.500000 62.500000 2
11.700000 982.600000 63.000000 2
