3.480858 -0.332866
4.893908 -0.989342
5.659188 -0.589770
3.439884 -0.297137
3.974240 -0.743814
4.001231 -0.754902
1.164090 0.919974
5.070030 -0.933117
3.068588 0.070975
1.094868 0.890162
5.295969 -0.824809
0.514084 0.482961
5.093179 -0.918810
5.002980 -0.948281
3.459675 -0.313893
1.306103 0.964690
0.384581 0.381217
3.378038 -0.228513
0.873452 0.764959
4.117856 -0.836083
4.034986 -0.776061
0.148621 0.148506
0.846313 0.743672
5.427316 -0.757527
5.922452 -0.354832
5.273757 -0.846936
3.261965 -0.128583
0.857151 0.758228
1.246644 0.956305
0.873493 0.764848
3.276314 -0.125712
0.807188 0.728058
2.561782 0.542618
2.087907 0.869782
1.731310 0.995963
4.990988 -0.958345
3.198770 -0.063828
3.732701 -0.566787
2.150270 0.829449
5.653672 -0.589516
4.107154 -0.817236
4.796024 -1.003148
2.639036 0.488346
5.339396 -0.816629
4.267993 -0.912600
5.774937 -0.494239
0.325480 0.325875
3.986139 -0.752898
5.214062 -0.876909
3.471354 -0.332490
4.843923 -0.995417
0.967822 0.827836
2.224629 0.791615
4.952708 -0.961564
5.810846 -0.462508
0.302214 0.295803
5.429491 -0.761075
3.480746 -0.338501
2.288177 0.744432
2.659535 0.471555
1.502582 0.995977
5.915684 -0.361536
1.837302 0.970549
3.474799 -0.329217
2.619223 0.493655
1.642444 1.002350
5.231687 -0.874185
4.422116 -0.952878
3.981491 -0.748158
2.839206 0.300333
1.811465 0.963152
4.600985 -0.994684
3.421176 -0.284709
3.588532 -0.440108
4.077433 -0.798677
6.243078 -0.044345
1.148313 0.903619
0.475365 0.450152
3.921237 -0.705951
2.529011 0.574965
5.687107 -0.568458
2.933166 0.216843
2.359868 0.704414
1.234519 0.935175
1.925868 0.936448
4.238016 -0.893743
1.024936 0.857022
0.413307 0.396138
3.693580 -0.522143
1.498189 0.990060
1.994668 0.920850
5.240273 -0.862526
0.079812 0.080817
5.951587 -0.322741
1.964354 0.929815
5.032623 -0.955151
5.642024 -0.600601
0.622059 0.588606
1.388227 0.975123
1.204738 0.938555
0.314549 0.307100
6.030802 -0.252447
3.163421 -0.019214
5.628361 -0.606789
4.273067 -0.900587
1.962963 0.924751
5.744213 -0.511881
5.182158 -0.888344
3.827957 -0.631949
1.331820 0.978613
1.741377 0.992021
4.838814 -0.987289
0.070704 0.078669
1.229135 0.945926
0.209833 0.204540
3.763422 -0.579608
0.178833 0.179730
1.433023 0.998141
4.710070 -0.993590
6.229803 -0.054748
2.173517 0.828163
3.822469 -0.629841
1.438032 0.987161
4.356678 -0.927631
1.325372 0.979705
5.727589 -0.528897
2.962174 0.182452
2.723074 0.399422
2.795956 0.334790
4.987731 -0.954948
3.119800 0.017867
1.505885 0.992204
4.467397 -0.969945
0.944462 0.807139
5.991633 -0.296944
5.511434 -0.701154
4.214926 -0.879425
4.294190 -0.915543
3.319450 -0.167944
3.294253 -0.150563
4.373646 -0.948012
2.586046 0.525096
2.380550 0.680734
3.823951 -0.640569
3.018517 0.121394
0.183540 0.189508
1.423654 0.995615
5.839683 -0.438430
1.517076 1.005201
1.978907 0.912467
1.684080 0.988931
5.085936 -0.933975
1.247342 0.952402
6.136599 -0.153198
4.882272 -0.981831
0.238887 0.229628
4.177410 -0.858435
2.647032 0.476928
0.756421 0.683027
4.996333 -0.968287
2.532381 0.572813
5.918355 -0.363546
5.808357 -0.466150
3.639880 -0.477961
5.391377 -0.782733
4.562329 -0.985891
1.875111 0.961644
2.509701 0.581145
3.169546 -0.037033
5.692730 -0.560720
2.172918 0.824875
0.879168 0.770999
5.166510 -0.897582
3.743001 -0.558629
4.246550 -0.889742
0.351618 0.347120
2.208320 0.797626
3.077291 0.067350
1.670674 1.002798
5.133219 -0.920397
5.431884 -0.754635
0.842949 0.751393
5.143756 -0.913873
2.382134 0.694997
5.937147 -0.347964
2.654930 0.469577
4.452544 -0.965139
1.498446 1.006828
1.017769 0.843105
1.379845 0.984305
4.515919 -0.977984
1.843157 0.964614
3.719041 -0.538943
1.685304 1.000294
0.190495 0.182931
3.940411 -0.707703
4.093312 -0.807478
4.386625 -0.951964
2.196867 0.810764
0.078753 0.072605
0.515853 0.486360
3.276434 -0.136789
3.944831 -0.723290
5.234458 -0.861581
2.832114 0.303017
2.974729 0.166800
3.543152 -0.397124
2.640353 0.474867
4.514819 -0.971155
2.750380 0.387833
6.078305 -0.204580
3.214596 -0.070657
1.690568 1.001770
3.018643 0.129977
0.637730 0.590356
4.091504 -0.819405
1.788766 0.976191
1.321824 0.960357
2.058813 0.892352
5.474943 -0.715924
3.228106 -0.077553
4.910231 -0.977785
4.580192 -0.987753
5.813530 -0.462219
1.757582 0.990975
2.248240 0.774775
5.669391 -0.574545
4.203407 -0.872010
0.314420 0.307135
1.716312 0.988886
4.893350 -0.980135
5.870125 -0.403148
0.028322 0.031028
2.729788 0.405648
0.980555 0.833403
2.362698 0.708400
5.157197 -0.907423
4.661417 -1.006270
3.823745 -0.639166
2.090632 0.873777
2.071856 0.877626
2.691047 0.425460
3.639094 -0.467475
4.358527 -0.931937
4.924660 -0.981257
1.614324 0.999264
4.707491 -0.990616
0.837109 0.745401
1.437296 0.987524
2.882025 0.265106
1.474378 0.996736
5.286191 -0.839837
5.484956 -0.720453
0.871968 0.756136
4.789639 -1.006639
0.358324 0.360133
2.555040 0.546868
4.005785 -0.760042
4.666559 -0.993112
1.851156 0.969057
5.912761 -0.357389
6.229077 -0.059867
0.473785 0.454174
0.886005 0.780308
3.820824 -0.619951
1.301270 0.954637
3.752054 -0.575473
5.647755 -0.593750
5.594906 -0.642382
3.370496 -0.230080
1.983021 0.913414
0.951743 0.810973
2.737275 0.397673
1.996630 0.907197
6.020435 -0.262360
3.351787 -0.208014
2.824318 0.303443
1.494873 0.999975
5.718682 -0.542095
3.805531 -0.613898
4.778818 -1.007770
0.371378 0.360808
1.985184 0.907980
4.732379 -0.990991
1.891071 0.947974
6.003171 -0.284882
6.121029 -0.164320
2.839091 0.302603
0.367031 0.367044
3.816110 -0.633703
4.208105 -0.866026
0.516770 0.487428
3.267813 -0.131142
0.718181 0.666746
4.743053 -1.005044
4.452526 -0.964106
1.578075 1.003493
3.787431 -0.611581
0.735085 0.671087
5.570897 -0.660519
3.323134 -0.185339
0.822468 0.737997
0.952193 0.812157
3.860356 -0.660158
5.579904 -0.643538
0.754774 0.681415
6.263675 -0.013644
0.004676 0.003406
0.151298 0.154171
0.511932 0.483744
0.510969 0.498337
0.549810 0.527050
4.695213 -0.990942
5.311081 -0.827390
6.176316 -0.097613
3.355103 -0.204499
3.677564 -0.511803
5.357702 -0.790989
4.460159 -0.971264
3.444954 -0.304908
1.194023 0.934174
2.021943 0.903290
4.834014 -0.983296
3.349893 -0.205552
5.786815 -0.486110
1.647880 0.998913
5.130769 -0.911201
2.533777 0.566555
5.340191 -0.802798
2.388659 0.690255
1.538602 1.003138
2.679115 0.456101
6.024093 -0.252548
5.577977 -0.641276
5.115471 -0.916583
4.666688 -1.003998
3.070080 0.067195
0.712240 0.662531
1.885859 0.942657
2.666903 0.456201
1.490878 1.000868
3.720837 -0.553655
1.202775 0.934875
0.327786 0.325377
0.632962 0.593279
0.074518 0.082467
4.156539 -0.844117
1.916744 0.934490
1.928170 0.944421
6.184710 -0.095306
2.511684 0.594431
6.211248 -0.064012
3.766109 -0.593737
0.763189 0.698472
2.494142 0.607443
1.610021 1.007970
0.601372 0.560931
1.899131 0.954188
2.838938 0.301293
3.280316 -0.140909
4.176621 -0.856718
2.118035 0.847387
6.206736 -0.082321
4.425113 -0.952806
2.818754 0.313232
2.879744 0.255026
4.730943 -1.004383
6.247404 -0.029283
3.690527 -0.530451
1.231340 0.933598
0.702724 0.641237
1.898335 0.948214
1.857757 0.957650
1.469234 0.987232
5.867710 -0.394501
5.613003 -0.619972
1.186367 0.930881
4.922216 -0.968457
3.335929 -0.187030
3.167458 -0.019785
0.989350 0.845594
5.414375 -0.753934
4.430182 -0.954477
2.493927 0.601323
0.948136 0.804998
3.860351 -0.664989
4.581388 -0.983137
2.529727 0.577264
5.932211 -0.333963
3.050682 0.095852
0.011743 0.019731
6.183879 -0.106432
2.112286 0.852969
3.798694 -0.603090
1.224304 0.936465
4.728556 -0.992007
1.603941 0.990364
1.463525 0.997297
5.904568 -0.375366
4.190196 -0.868505
5.852546 -0.427222
3.100338 0.047014
3.089747 0.044575
2.259219 0.777836
4.005496 -0.759162
5.605166 -0.625273
2.197710 0.816089
4.025975 -0.775241
3.118834 0.031335
2.094341 0.872964
3.225641 -0.091468
1.616592 1.002983
3.185708 -0.053318
2.696746 0.434608
5.738832 -0.513743
2.563430 0.553748
1.565180 0.991719
5.702368 -0.539406
3.553355 -0.392271
2.200020 0.811585
4.361009 -0.930896
5.248662 -0.865798
1.042494 0.865643
4.218826 -0.888843
1.075852 0.878183
1.198343 0.935722
1.075419 0.879956
2.807213 0.322843
5.128366 -0.917145
0.258458 0.245783
5.586282 -0.647666
3.465084 -0.322786
4.798928 -0.987583
1.348288 0.979672
4.663537 -0.997251
5.405714 -0.771726
5.890824 -0.386221
5.574539 -0.656269
4.152913 -0.856915
5.818535 -0.438777
3.370870 -0.223884
5.987252 -0.290211
3.224395 -0.088869
0.007640 0.002336
1.389385 0.990625
2.445002 0.647687
3.668445 -0.499406
5.937495 -0.331543
3.533344 -0.386003
0.554816 0.524761
2.390305 0.688030
4.008789 -0.753823
3.336732 -0.193567
4.930154 -0.982366
2.885004 0.246382
0.120735 0.128971
4.268349 -0.911094
4.867327 -0.990994
3.408301 -0.264902
4.729349 -0.991054
1.205833 0.943942
0.640499 0.591727
5.836024 -0.428946
5.250592 -0.857747
1.077668 0.889696
4.763406 -0.994816
0.534038 0.510451
1.039403 0.859900
2.275119 0.764804
1.487613 1.001165
2.217724 0.790903
1.247583 0.951490
0.072511 0.063756
2.953957 0.182534
5.692571 -0.552679
2.231249 0.793486
4.576181 -0.986387
4.883140 -0.984881
2.784108 0.357914
4.700694 -0.999826
6.260451 -0.032379
6.005267 -0.271208
3.924776 -0.699178
0.950943 0.805039
3.004994 0.138810
0.400751 0.381660
5.785322 -0.474645
5.386254 -0.778112
2.253034 0.768705
4.715633 -0.995202
2.319548 0.735581
1.404166 0.994670
4.764720 -0.993060
1.407102 0.978347
4.527812 -0.974054
1.613902 1.001538
4.303279 -0.923597
0.433566 0.416722
3.693885 -0.517964
3.409898 -0.267113
0.463046 0.453143
1.057178 0.867983
3.192280 -0.057387
1.201027 0.941395
1.409735 0.984159
5.772705 -0.485451
1.747548 0.988299
1.525838 0.990659
2.120618 0.851728
4.947644 -0.963687
3.333060 -0.180469
0.961130 0.824571
5.767994 -0.496488
0.014853 0.013352
1.742019 0.977873
3.491631 -0.351748
3.307318 -0.156064
5.266090 -0.842337
0.451516 0.426399
3.144629 -0.011935
4.598349 -0.996421
3.275727 -0.131643
3.209208 -0.058598
4.691714 -0.993098
0.937287 0.797337
1.605882 0.990938
0.190983 0.195614
3.177729 -0.037095
0.789801 0.718148
1.539009 1.000838
2.146710 0.839763
1.423652 0.988431
6.196073 -0.092611
5.541151 -0.676415
2.439671 0.647472
3.996307 -0.748608
4.645736 -0.999218
2.872220 0.264454
2.612138 0.511183
1.664945 0.990201
5.060021 -0.934889
5.326324 -0.816395
3.729748 -0.553959
0.745198 0.687181
3.950236 -0.731253
4.053893 -0.788641
4.067140 -0.799226
6.168419 -0.112657
0.084823 0.094217
0.602329 0.563606
0.776551 0.709670
0.564621 0.529525
3.976631 -0.743168
0.270713 0.262328
1.507531 1.003123
3.402181 -0.263212
2.817127 0.310470
4.934068 -0.985089
4.705422 -1.007937
5.526147 -0.690435
4.436015 -0.960885
2.468066 0.624358
5.570839 -0.655349
4.571343 -0.992290
4.833592 -0.996737
3.539161 -0.387227
1.686247 0.998228
1.448822 0.991420
1.845743 0.965225
3.375514 -0.233532
3.418771 -0.265040
2.016251 0.893246
0.964808 0.828316
5.935206 -0.345145
4.611667 -1.004673
3.179950 -0.031813
0.554564 0.528689
4.445486 -0.967777
2.674380 0.451205
6.029733 -0.255577
1.602266 0.993776
1.794762 0.977177
2.733739 0.396668
1.150812 0.914408
4.665477 -0.996241
3.886014 -0.676025
0.671633 0.629606
2.547399 0.569613
3.973251 -0.735875
0.576015 0.539461
1.018914 0.860014
1.163497 0.924124
2.367292 0.698981
4.618711 -0.992894
5.589188 -0.632523
2.461459 0.623536
0.653509 0.616401
4.059037 -0.803824
3.259994 -0.122004
5.360710 -0.797298
6.022187 -0.250614
2.033085 0.899253
5.133151 -0.922716
3.020959 0.111847
4.627345 -1.004156
1.249407 0.952950
1.899633 0.952985
3.812631 -0.623921
5.582188 -0.636688
0.943625 0.802834
6.199042 -0.090814
3.794554 -0.612726
2.660584 0.463406
1.283519 0.963268
1.391657 0.987896
3.743455 -0.557891
2.354421 0.703944
5.912758 -0.363739
0.337031 0.328343
1.331284 0.962634
1.650018 0.991230
2.160184 0.838270
2.966259 0.177693
5.610471 -0.613706
2.679218 0.447044
6.071803 -0.201027
0.441811 0.429483
1.322908 0.959945
1.174959 0.930503
2.039054 0.884963
5.899690 -0.382035
0.182200 0.173298
3.452443 -0.298866
2.275583 0.752080
0.349594 0.334380
0.677600 0.623975
3.507459 -0.356753
4.337544 -0.932755
0.278406 0.279792
5.784194 -0.480686
2.994154 0.154994
0.333420 0.327758
5.905175 -0.377033
0.299714 0.288709
4.262527 -0.893331
0.844655 0.738380
3.216669 -0.076317
3.089111 0.060845
3.221519 -0.071080
2.444239 0.632596
4.889522 -0.975946
4.127003 -0.837250
2.688297 0.447742
0.322317 0.313737
3.561846 -0.406356
3.389583 -0.237828
2.070598 0.870773
5.401500 -0.767034
2.379688 0.688199
5.529749 -0.678517
3.051821 0.093971
1.989650 0.906649
2.134876 0.838685
4.057914 -0.791768
1.815148 0.974399
3.138154 0.000320
4.639459 -0.992757
1.446191 0.990391
5.279702 -0.837309
3.351904 -0.204973
3.115367 0.025691
1.157684 0.922871
3.952750 -0.728159
5.318947 -0.820795
5.855908 -0.406730
0.801181 0.713297
3.433158 -0.296621
1.459744 0.984276
2.247139 0.783907
4.548456 -0.982460
0.598432 0.557988
3.576817 -0.413789
2.191942 0.804520
1.609012 1.004545
5.884693 -0.388446
4.804007 -0.997306
0.261251 0.258959
2.395580 0.673698
5.312735 -0.824594
0.773271 0.697072
2.647010 0.466112
0.696730 0.646335
4.669764 -0.996129
5.506817 -0.701734
2.369344 0.688994
5.780254 -0.490012
4.499090 -0.971615
0.321958 0.325042
1.505780 0.997484
1.024077 0.856093
5.270010 -0.840778
1.270818 0.958379
3.949996 -0.723082
4.082908 -0.799991
1.102744 0.888145
4.981884 -0.955441
4.389098 -0.939434
1.996580 0.913209
3.460716 -0.322728
1.039450 0.856868
1.820733 0.978382
2.675775 0.454670
3.471792 -0.319176
0.699307 0.649622
0.430384 0.408751
3.721371 -0.537957
4.771114 -1.004627
0.157468 0.147476
2.944071 0.205161
1.872060 0.953564
2.307222 0.734709
3.179085 -0.035399
0.866114 0.767259
1.177461 0.930004
1.464541 1.003708
0.356297 0.350232
3.986770 -0.751362
3.844554 -0.641184
5.332447 -0.809358
1.392848 0.982251
2.006034 0.912418
2.391677 0.684345
5.728636 -0.536080
0.663164 0.609997
4.686879 -1.004533
3.850482 -0.641808
6.104826 -0.174126
4.510061 -0.985017
2.296516 0.738055
5.751254 -0.497834
0.575518 0.541505
0.001081 0.002899
0.173412 0.180303
5.351550 -0.809598
3.723504 -0.554619
4.468210 -0.978917
3.699356 -0.522494
5.101812 -0.918501
4.531515 -0.982416
3.552067 -0.394777
5.768448 -0.501134
5.941185 -0.332762
3.263180 -0.116682
0.977913 0.827459
4.577294 -0.991276
